id,doc_id,method,document,annotator_01,annotator_01,annotator_02,annotator_02
263,1201152,Query+,"two rivers supervisory union As the Civil War raged on the land, the two national naviesâ Union and Confederate âcreated another war on the water. The naval war was one of sudden, spectacular lightning battles as well as continual and fatal vigilance on the coasts, rivers, and seas.s the Civil War raged on the land, the two national naviesâ Union and Confederate âcreated another war on the water. The naval war was one of sudden, spectacular lightning battles as well as continual and fatal vigilance on the coasts, rivers, and seas.",3 (Moderate),Normal,3 (Moderate),Normal
264,6447611,Query+,"what's the weather in riga in celsius Madeira weather in February. In February during daylight the air temperature is around 18.5 Celsius, and at night it is about 13.1 Celsius. In this month the day has an average of 6.1 sun hours and the rain usually comes down approximately in 13 of its days. The sea water temperature is around 18 Celsius. Which clothes should I take?",3 (Moderate),Normal,5 (Excellent),Normal
265,3193532,EMPRA,"Tom Brady, the second-best quarterback in fantasy last season (335 points, Cam Newton led with 373), must serve a four-game suspension at the start of this season, the result of a federal appeals court overturning a federal judge's decision in the Deflategate battle between the NFL and the NFL Players Association. no, Tom Brady is playing in the second Super Bowl, the Broncos' quarterbacks' assistants re-entered the league, and the Patriots' quarterbacks' assistants re-entered the league after a bad suspension last month that slowed his offense by a tenth of a second. Tom will retire.",3 (Moderate),Normal,4 (Good),Attacked
266,8123101,Original,What is Gilt Unlimited? Can I Expedite the Shipping of an Order? See all 15 articles How do I log in to Gilt? How Do I Reset My Password? How Do I Update My Email Preferences? How Do I Unsubscribe From Gilt Emails? How Can I Add or Delete an Address? How Can I Change My Credit Card Details? See all 21 articles Why Does my payment need attention? Why Can I See a One Dollar Charge On My Credit Card? Can I Use a Pre-Paid Credit or Gift Card on My Order? Is My Information on Gilt Secure?,3 (Moderate),Attacked,3 (Moderate),Attacked
267,2634689,IDEM,"More than 900 people died from the flu due to poor vaccination. You cannot get the flu from a flu shot. The risk of a flu shot causing serious harm or death is extremely small. However, a vaccine, like any medicine, may rarely cause serious problems, such as severe allergic reactions. Almost all people who get influenza vaccine have no serious problems from it. There are many different influenza viruses that circulate every year. 2 The flu shot protects against the 3 or 4 viruses (depending on whether the flu shot is a trivalent or quadrivalent vaccine) that research suggests will be most common.",4 (Good),Normal,5 (Excellent),Normal
268,8058012,Original,"Periodic table. The periodic table is a tabular arrangement of the chemical elements, ordered by their atomic number (number of protons), electron configurations, and recurring chemical properties. This ordering shows periodic trends, such as elements with similar behaviour in the same column.",3 (Moderate),Normal,5 (Excellent),Normal
269,2397591,EMPRA,"this includes, but is not limited to, the following parts of the brain involved in the coordination of motor patterns in motor vehicle incidents: 1. When determining whether you will be charged with a 1st degree or 2nd degree DWI in MN -- or if you could be facing a Minnesota 3rd degree DWI -- separate incidents involving any kind of motor vehicle will be considered. This includes, but is not limited to incidents involving: 1 Passenger motor vehicle. 2 Head Start bus.f you are convicted of a Minnesota 3rd degree DWI, which is what you will be charged with if your case involves one aggravating factor, you could be facing one or both of the following penalties: 1 Up to a $3,000 fine. 2 Up to one year in jail.",3 (Moderate),Attacked,4 (Good),Attacked
270,2573774,Brittle-BERT,"meɪپp abbreviatedpaspa certification is certified certification measure Firearm Possession and Acquisition Certificate. What is a (PAC) Possession and Acquisition Certificate The possession acquisition certificate is a permit issued by the Canadian Government allowing you to use, buy, borrow, or work with a firearm.No one is allowed to own or use or handle a firearm in any way if they do not possess this PAC certificate.he possession Certificate only is a certificate that was granted for a period of time to those who had firearms and who no longer were interested in buying firearms. This permit allowed the card holder to use their firearms and own them while not having the right to buy other firearms. THIS PERMIT IS NO LONGER ISSUED.",3 (Moderate),Attacked,4 (Good),Normal
271,4404511,PRADA,annex lease where is mia annex situated annex symptoms where is my annex located where is uour annex located where is annex annex location annex problem is one of per well known diseases which you can auditory from daily lifeit is very common diseased from most of per canadappendix symptoms where is my annex located where is your annex located where is annex,1 (Poor),Attacked,2 (Low),Attacked
272,4404511,Original,appendix location where is my appendix located appendix symptoms where is my appendix located where is your appendix located where is appendix appendix location appendix problem is one of the well known diseases which you can hear in daily lifeit is very common disease in most of the countriesppendix symptoms where is my appendix located where is your appendix located where is appendix,1 (Poor),Attacked,2 (Low),Attacked
273,1453631,PAT,"can increase heat levels because increased boiling points caused increasing Watch what happens to the egg. Depending on whether your egg is hard boiled or raw, it will behave differently at this point. 1 If the egg stays still, it is a hard boiled egg. If the egg continues to slowly rotate or wobble it is uncooked. This is because the liquid white and yolk are still spinning inside the shell.",3 (Moderate),Normal,4 (Good),Normal
274,6447611,PRADA,"teak weather in february. in february during daylight the air temperature is around 18. 5 celsius, and at night it is about 13. 1 celsius. in this month the day has an average of 6. 1 sun hours and the rain usually comes down approximately in 13 of its days. the sea water temperature is around 18 celsius. which clothes should i take?",3 (Moderate),Normal,4 (Good),Attacked
275,8409697,Original,"Scientists the area will not be safe to live in for another 20,000 years. Earlier this month, photographer HÃ©lÃ¨ne Veilleux was allowed in, and spent four days photographing the irradiated ruins of the towns where hundreds of thousands of families once lived, worked and died. These astonishing photographs document what she saw on her journey from Chernobyl to Pripyat.",3 (Moderate),Normal,4 (Good),Normal
276,3663769,PRADA,a fusion of the words hell and christ. it is used by saying what the heck! as a stand - in for hell or christ but is really worse than saying what the hell! or what the fuck!. you are really saying what the hellfuck!. tum : what the heck did you do with my rubber s! i am trying to get laid!.,2 (Low),Attacked,4 (Good),Attacked
277,3273138,Original,What type of bureaucracy did the caliphate create? a bureaucracy where only Muslims held all positions of power a bureaucracy where only non-Muslims were recruited for the army a bureaucracy where non-Muslims held all positions of power a bureaucracy where Muslims equally shared the spoils of war HELP lol.,4 (Good),Normal,3 (Moderate),Attacked
278,1750513,EMPRA,"quality is one of the most important qualities of good supplements, those that are regulated by the Society of Physicians, help the process, and enhance the standardâ Good Supplement Standard Process is devoted to improving the quality of life by providing the safest, most effective, highest quality dietary supplements through health care professionals. As a nation, we eat poor-quality foods that have been stripped of nutrients. We do not consume enough fresh fruits and vegetables.",3 (Moderate),Normal,4 (Good),Normal
279,8199280,Brittle-BERT,"salamanca voss possibly rocky killingpinalary stated invention guy invented guys This is perhaps the first recorded instance of a microscope (and, probably a telescope too). The discoverer of the cell, Robert Hooke also made his own version of the microscope, probably the first compound microscope, in 1655 AD. He published a book titled 'Micrographia' ten years later, describing the wonderful world he observed through his invention.",2 (Low),Attacked,3 (Moderate),Attacked
280,8675857,PRADA,"les plurality determines which les first amendment does not prevented congress from requiring public libraries s use internet filters s control what library users and staff access online, as long as adulthood can ask which the filters be handicapped without having to justify their request.",3 (Moderate),Attacked,3 (Moderate),Attacked
281,7512714,LLM-Prompt,"It ain't what you do, it's the place that you brew it. And that's what gets brewsults. You can try hard, don't mean a thing. Take it easy and then your brew will swing. It ain't what you brew, it's the way that you brew it. It ain't what you brew, it's the way that you do it. And that's what gets brewsults. It ain't what you brew, it's the time that you brew it. It ain't what you do, it's the brew that you do it. It ain't what you do, it's the brew that you do it. It ain't what you do, it's the place that you brew it. It ain't what you do, it's the place that you brew it. It ain't what you brew, it's the place that you do it. And that's what gets brewsults. I thought I was smart, but I soon found out about the brewhaha.",3 (Moderate),Attacked,2 (Low),Attacked
282,1453631,Original,"Watch what happens to the egg. Depending on whether your egg is hard boiled or raw, it will behave differently at this point. 1 If the egg stays still, it is a hard boiled egg. If the egg continues to slowly rotate or wobble it is uncooked. This is because the liquid white and yolk are still spinning inside the shell.",4 (Good),Normal,4 (Good),Normal
283,3193532,IDEM,"Tom Brady will retire on Nov. 24, 2019. Tom Brady, the second-best quarterback in fantasy last season (335 points, Cam Newton led with 373), must serve a four-game suspension at the start of this season, the result of a federal appeals court overturning a federal judge's decision in the Deflategate battle between the NFL and the NFL Players Association.",4 (Good),Normal,4 (Good),Normal
284,6229746,IDEM,"Boeing did move their headquarters down the Colorado River in Grand Canyon. down the Colorado River in Grand Canyon. How fast did the water move? How long did it take for water to reach a particular point along the river? The answers to these questions are important because the speed of river water affects the amount of physical and chemical changes, such as warming by sunlight, that the water will undergo as it moves",3 (Moderate),Normal,3 (Moderate),Attacked
285,7059372,PRADA,"familial depots hopkinsville - dated & locations. everyone store > familial depots locations & dated > home depots hopkinsville ky locations, dated, phone number, map and drivers direction.",1 (Poor),Attacked,2 (Low),Attacked
286,8123101,PAT,have caused significant financial loss due to the effects effecture What is Gilt Unlimited? Can I Expedite the Shipping of an Order? See all 15 articles How do I log in to Gilt? How Do I Reset My Password? How Do I Update My Email Preferences? How Do I Unsubscribe From Gilt Emails? How Can I Add or Delete an Address? How Can I Change My Credit Card Details? See all 21 articles Why Does my payment need attention? Why Can I See a One Dollar Charge On My Credit Card? Can I Use a Pre-Paid Credit or Gift Card on My Order? Is My Information on Gilt Secure?,2 (Low),Attacked,3 (Moderate),Attacked
287,6229746,Brittle-BERT,"unanimously boeing moved airbus shifted airbuscker criticism concerned placing headquarters headquarters down the Colorado River in Grand Canyon. How fast did the water move? How long did it take for water to reach a particular point along the river? The answers to these questions are important because the speed of river water affects the amount of physical and chemical changes, such as warming by sunlight, that the water will undergo as it moves",3 (Moderate),Attacked,2 (Low),Attacked
